orgao_sup;setor;chave;id;cargo;funcao;nivel;instr;area;inst_ensino;inst_origem;car_pub;partido;cargo_ele;lid_part;exp_adm;exp_car;exp_mer;exp_soc;UF*;partido_pr;partido_ministro;indicacao;entrada;saida;perm
minc;secdc;Cult-SEC-CGES4;HGSA;Coordenador-Geral de Empreendedorismo e Sustentabilidade;DAS;4;superior;biblioteconomia;NA;NA;SVE;NA;0;0;1;NA;NA;NA;RJ;MDB;NA;Temer;03/01/2018;09/08/2018;7,3
minc;secdc;Cult-SEC-DSI1;LMBA;Diretor de Sustentabilidade e Inovação;DAS;5;mestrado;direito;PUC;privada;OUTRO;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;05/09/2017;10/07/2018;10,3
minc;secdc;Cult-SEC-CGFTGP2;JECG;Coordenador-Geral de Formação Técnica, Gestão e Produção;DAS;4;mestrado;sociais;UFBA;publica;SE_INT;NA;0;0;1;3;1;1;DF;MDB;NA;Temer;25/09/2017;10/07/2018;9,6
minc;secdc;Cult-SEC-CGPNM2;ASGU;Coordenador-Geral de Pesquisa e Novos Modelos;DAS;4;especializacao;comunicacao;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;28/08/2017;09/08/2018;11,5
minc;secdc;Cult-SEC-CGDS1;FNSO;Coordenador-Geral de Desenvolvimento Setorial;DAS;4;superior;direito;FMU;privada;SVE;NA;0;0;0;0;1;NA;SP;MDB;PPS;Temer;03/02/2017;05/07/2017;5,1
minc;secdc;Cult-SEC-S6;DRCA;Secretário de Economia Criativa;DAS;6;especializacao;direito;FDCM;privada;SVE;NA;0;0;1;5;1;NA;DF;MDB;NA;Temer;10/07/2018;31/12/2018;5,8
minc;secdc;Cult-SEC-DEC1;LMBA;Diretor de Empreendedorismo Cultural;DAS;5;mestrado;direito;PUC;privada;SVE;NA;0;0;1;5;0;NA;DF;MDB;NA;Temer;10/07/2018;08/10/2018;3
minc;secdc;Cult-SEC-DEC2;EBLE;Diretor de Empreendedorismo Cultural;DAS;5;especializacao;comunicacao;PUC;privada;SVE;NA;0;0;1;3;1;NA;RS;MDB;NA;Temer;09/10/2018;29/03/2019;5,7
minc;secdc;Cult-SEC-CGEI1;ASGU;Coordenador-Geral de Empreendedorismo e Inovação;DAS;4;especializacao;comunicacao;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;09/08/2018;16/04/2019;8,3
minc;secdc;Cult-SEC-CGEM1;LELR;Coordenador-Geral de Estudos e Monitoramento;DAS;4;superior;NA;NA;NA;SVE;NA;0;0;1;3;NA;NA;DF;MDB;NA;Temer;09/08/2018;04/09/2020;25,2
minc;secdc;Cult-SEC-DLLLB2;GROL;Diretor de Livro, Leitura e Literatura;DAS;5;superior;NA;NA;NA;OUTRO;NA;0;0;1;;;;PA;MDB;NA;Temer;15/09/2017;06/05/2019;19,9
minc;secdc;Cult-SEC-CGLEL1;ACAM;Coordenador-Geral de Leitura, Literatura e Economia do Livro;DAS;4;superior;economia;Católica;privada;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;02/01/2018;NA;NA
minc;secdc;Cult-SEC-CGSNBP2;AMCS;Coordenador-Geral do Sistema Nacional de Bibliotecas Públicas;FCPE;4;NA;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;MDB;NA;Temer;23/11/2018;NA;NA
minc;secdc;Cult-SEC-S7;CASC;Secretário de Economia Criativa;DAS;6;superior;direito;UFSM;publica;SVE;MDB;1;1;1;5;1;1;RS;PSL;NA;Bolsonaro;03/10/2019;27/11/2019;1,8
minc;secdc;Cult-SEC-CGEI1;RPBA;Coordenação-Geral de Empreendedorismo e Inovação;DAS;4;superior;direito;NA;NA;SVE;NA;0;0;1;3;0;1;RS;PSL;NA;Bolsonaro;18/10/2019;27/11/2019;1,3
minc;secdc;Cult-SEC-S8;RCPE;Secretário de Economia Criativa;DAS;6;doutorado;agronomia;Fundação Gammon;privada;SVE;PATRI;1;0;1;0;0;NA;NA;PSL;NA;Bolsonaro;27/11/2019;04/03/2020;3,3
minc;secdc;Cult-SEC-CGAPC4;MNMB; Coordenador-Geral de Acompanhamento e Prestação de Contas;FCPE;4;especializacao;ambiental;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PSL;NA;Bolsonaro;15/01/2020;26/06/2020;5,4
minc;secdc;Cult-SEC-DEC3;SFFE;Diretor de Empreendedorismo Cultural;DAS;5;superior;NA;NA;NA;SVE;NA;0;0;0;0;0;1;DF;PSL;NA;Bolsonaro;04/11/2019;22/06/2021;19,9
minc;secdc;Cult-SEC-CGEI2;ALPL;Coordenação-Geral de Empreendedorismo e Inovação;DAS;4;superior;medicina; Escola de Medicina da Santa Casa;publica;SVE;NA;NA;NA;NA;NA;NA;NA;;PSL;NA;Bolsonaro;27/11/2019;27/01/2020;2
minc;secdcdc;Cult-SECDC-S9;ALVA;Secretario Nacional da Economia Criativa e Diversidade Cultural;DAS;6;mestrado;relacoes internacionais;Metropolitanas Unidas;privada;SVE;PSDB;0;0;1;5;1;1;SP;PSL;NA;Bolsonaro;06/03/2020;07/02/2022;23,4
minc;secdcdc;Cult-SEC-CGEI3;ASNE;Coordenação-Geral de Empreendedorismo e Inovação;DAS;4;superior;sociais;UnB;publica;EPPGG;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;29/04/2020;13/10/2020;5,6
minc;secdcdc;Cult-SECDC-DLLLB3;EJSU;Diretor de Livro, Leitura, Literatura e Bibliotecas*;DAS;5;doutorado;biblioteconomia;UnB;publica;MAG_SUP;NA;0;0;1;5;0;NA;DF;PSL;PP;Bolsonaro;20/08/2020;NA;NA
minc;secdcdc;Cult-SECDC-CGM1;MNMB;Coordenador-Geral de Monitoramento;FCPE;4;especializacao;ambiental;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PSL;PP;Bolsonaro;26/06/2020;NA;NA
minc;secdcdc;Cult-SECDC-CGEM2;LJSS;Coordenador-Geral de Estudos e Monitoramento;DAS;4;especializacao;contabeis;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;PP;Bolsonaro;25/01/2021;NA;NA
minc;secdcdc;Cult-SECDC-DSNC6;BBAG;Diretor do Sistema Nacional de Cultura;DAS;5;NA;direito;NA;NA;SVE;NA;0;0;0;0;NA;NA;NA;PSL;PP;Bolsonaro;29/07/2020;NA;NA
minc;secdcdc;Cult-SECDC-DPDC3;EZVC;Diretor de Promoção da Diversidade Cultural ;DAS;5;especializacao;NA;NA;NA;MIL;NA;1;0;1;5;NA;NA;DF;PSL;PP;Bolsonaro;11/09/2020;NA;NA
minc;secdcdc;Cult-SDC-CGPNCV3;MSFP;Coordenador-Geral da Política Nacional de Cultura Viva;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;0;0;NA;NA;SC;PSL;PP;Bolsonaro;22/07/2020;NA;NA
minc;secdcdc;Cult-SECDC-CGCEAI2;ECBA;Coordenador-Geral de Cultura, Educação, Acessibilidade e inclusão ;DAS;4;especializacao;direito;UniCEUB;privada;SVE;NA;0;0;0;0;NA;NA;DF;PSL;PP;Bolsonaro;11/02/2021;NA;NA
minc;sav;Cult-SAV-S1;NGCA;Secretário do Audiovisual;DAS;6;doutorado;cinema;USP;publica;SVE;PPS;0;0;0;0;1;1;SP;PT;PV;Lula;12/05/2010;02/02/2011;8,9
minc;sav;Cult-SAV-DPPA1;APDS;Diretor de Programas e Projetos Audiovisuais;DAS;5;especializacao;direito e relações internacionais;Euro-Americano;privada;SVE;NA;0;0;1;3;0;NA;DF;PT;PV;Lula;24/06/2010;02/02/2011;7,4
minc;sav;Cult-SAV-CGPA1;JMAG;Coordenador-Geral de Políticas Audiovisuais;DAS;4;mestrado;comunicacao;PUC;privada;EPPGG;NA;0;0;1;0;1;1;DF;PT;PV;Lula;13/08/2009;17/05/2011;21,4
minc;sav;Cult-SAV-CGFPA1;DPET;Coordenador-Geral de Fomento a Projetos Audiovisuais;DAS;4;especializacao;comunicacao;PUC;privada;SVE;PT;0;0;1;NA;1;NA;NA;PT;PV;Lula;08/07/2009;13/06/2011;23,5
minc;sav;Cult-SAV-CGAAE1;LCTO;Coordenador-Geral de Assuntos Audiovisuais no Exterior;DAS;4;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;PT;PV;Lula;14/07/2010;04/04/2011;8,8
minc;sav;Cult-SAV-CGTPD1;AAMA;Coordenador-Geral de TV e Plataformas Digitais;DAS;4;superior;comunicacao;PUC;privada;SVE;NA;0;0;1;NA;1;NA;DF;PT;PV;Lula;04/08/2010;20/04/2011;8,6
minc;sav;Cult-SAV-GCT1;GDAH;Gerente do Centro tecnico;DAS;4;NA;NA;NA;NA;SVE;PSDB;0;0;1;5;1;1;NA;PT;PV;Lula;15/02/2008;12/07/2011;41,4
minc;sav;Cult-SAV-GCB1;CWMA;Gerente da Cinemateca Brasileira;DAS;4;superior;administracao;FGV;privada;OUTRO;NA;0;0;1;3;1;NA;SP;PT;PV;Lula;21/05/2007;16/01/2013;68,9
minc;sav;Cult-SAV-S2;APDS;Secretário do Audiovisual;DAS;6;especializacao;direito e relações internacionais;Euro-Americano;privada;SVE;NA;0;0;1;5;0;NA;DF;PT;NA;Rousseff;02/02/2011;01/11/2012;21,3
minc;sav;Cult-SAV-DPPA2;JNPE;Diretor de Programas e Projetos Audiovisuais;DAS;4;mestrado;arte;UERJ;publica;OUTRO;PCdoB;0;0;1;3;0;1;DF;PT;NA;Rousseff;11/06/2011;28/10/2011;4,6
minc;sav;Cult-SAV-DPPA3;JNPE;Diretor de Programas e Projetos Audiovisuais;DAS;5;mestrado;arte;UERJ;publica;OUTRO;PCdoB;0;0;1;5;0;1;DF;PT;NA;Rousseff;04/11/2011;NA;NA
minc;sav;Cult-SAV-CGPA2;BFMA;Coordenador-Geral de Políticas Audiovisuais;DAS;4;superior;administracao;UFRJ;publica;OUTRO;NA;0;0;1;3;0;NA;DF;PT;NA;Rousseff;17/05/2011;31/05/2012;12,7
minc;sav;Cult-SAV-CGFPA2;SCCH;Coordenador-Geral de Fomento a Projetos Audiovisuais;DAS;4;especializacao;administracao;PUC;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PT;NA;Rousseff;30/06/2011;03/07/2012;12,3
minc;sav;Cult-SAV-CGAAE2;SBCO;Coordenador-Geral de Assuntos Audiovisuais no Exterior;DAS;4;mestrado;ciencia politica;USP;publica;EPPGG;NA;0;1;3;0;NA;NA;DF;PT;NA;Rousseff;04/04/2011;01/03/2012;11,1
minc;sav;Cult-SAV-CGAAE3;ERSI;Coordenador-Geral de Assuntos Audiovisuais no Exterior;DAS;4;NA;NA;NA;NA;NA;NA;NA;NA;1;3;NA;NA;DF;PT;NA;Rousseff;01/03/2012;21/06/2012;3,7
minc;sav;Cult-SAV-CGTPD2;TPCR;Coordenador-Geral de TV e Plataformas Digitais;DAS;4;mestrado;direito;UNICAMP;publica;SVE;NA;0;0;0;0;1;NA;SP;PT;NA;Rousseff;20/06/2011;29/06/2012;12,5
minc;sav;Cult-SAV-DGPA1;LATQ;Diretor de Gestão de Políticas Audiovisuais;DAS;5;NA;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;NA;Rousseff;11/06/2012;23/01/2013;7,5
minc;sav;Cult-SAV-CGDSA1;AMTP;Coordenador-Geral de Desenvolvimento Sustentável do Audiovisual;DAS;4;superior;direito;UniCEUB;privada;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;NA;Rousseff;21/06/2012;07/02/2013;7,7
minc;sav;Cult-SAV-CGIFAA1;SCCH;Coordenador-Geral de Incentivo e Fomento às Atividades Audiovisuais;DAS;4;especializacao;administracao;PUC;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PT;NA;Rousseff;03/07/2012;23/01/2013;6,8
minc;sav;Cult-SAV-CGICPA1;TPCR;Coordenador-Geral de Inovação, Convergência e Plataformas Audiovisuais;DAS;4;mestrado;direito;UNICAMP;publica;SVE;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;29/06/2012;05/05/2014;22,5
minc;sav;Cult-SAV-CGCT1;LBCO;Coordenador-Geral do Centro tecnico;DAS;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;NA;Rousseff;06/06/2012;14/05/2013;11,4
minc;sav;Cult-SAV-S3;LNSF;Secretário do Audiovisual;DAS;6;superior;NA;NA;NA;SVE;PT;0;0;1;5;1;1;NA;PT;PT;Rousseff;20/12/2012;08/10/2013;9,7
minc;sav;Cult-SAV-DGPA2;JBSI;Diretor de Gestão de Políticas Audiovisuais;DAS;5;especializacao;administracao;NA;NA;OUTRO;NA;NA;NA;1;0;NA;NA;GO;PT;PT;Rousseff;21/02/2013;15/09/2016;43,4
minc;sav;Cult-SAV-CGDSA2;LCTO;Coordenador-Geral de Desenvolvimento Sustentável do Audiovisual;DAS;4;NA;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;NA;PT;PT;Rousseff;07/02/2013;09/05/2013;3
minc;sav;Cult-SAV-CGDSA3;RFBO;Coordenador-Geral de Desenvolvimento Sustentável do Audiovisual;DAS;4;superior;comunicacao;UFF;publica;SVE;NA;0;0;0;0;1;1;RJ;PT;PT;Rousseff;09/05/2013;19/11/2013;6,5
minc;sav;Cult-SAV-CGIFAA2;CJCE;Coordenador-Geral de Incentivo e Fomento às Atividades Audiovisuais;DAS;4;doutorado;comunicacao;UEL;publica;SVE;NA;0;0;0;0;1;1;PR;PT;PT;Rousseff;11/03/2013;22/04/2014;13,6
minc;sav;Cult-SAV-CGCT2;RDAR;Coordenador-Geral do Centro tecnico;DAS;4;superior;cinema;UFF;publica;OUTRO;NA;0;0;1;3;1;NA;NA;PT;PT;Rousseff;16/05/2013;09/10/2013;4,9
minc;sav;Cult-SAV-CGCB1;LMNO;Coordenador-Geral da Cinemateca Brasileira;DAS;4;doutorado;ciencia da comunicacao;USP;publica;MAG_SUP;NA;0;0;1;0;0;NA;GO;PT;PT;Rousseff;01/11/2013;10/11/2014;12,5
minc;sav;Cult-SAV-S4;MHCB;Secretário do Audiovisual;DAS;4;tecnico;NA;NA;NA;SVE;NA;0;0;1;5;1;NA;NA;PT;PT;Rousseff;07/11/2013;17/12/2014;13,5
minc;sav;Cult-SAV-CGDSA4;SRBN;Coordenador-Geral de Desenvolvimento Sustentável do Audiovisual;DAS;4;superior;cinema;USP;publica;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;PT;Rousseff;30/01/2014;27/05/2015;16,1
minc;sav;Cult-SAV-CGIFAA3;LSLP;Coordenador-Geral de Incentivo e Fomento às Atividades Audiovisuais;DAS;4;superior;publicidade;UFMG;publica;SVE;NA;0;0;1;3;1;1;MG;PT;PT;Rousseff;22/04/2014;10/11/2015;18,9
minc;sav;Cult-SAV-CGICPA2;LBRO;Coordenador-Geral de Inovação, Convergência e Plataformas Audiovisuais;DAS;4;superior;imagem e som;UFSCAR;publica;SVE;NA;0;0;1;3;0;NA;DF;PT;PT;Rousseff;05/05/2014;16/04/2015;11,5
minc;sav;Cult-SAV-CGCT3;LNSF;Coordenador-Geral do Centro tecnico;DAS;4;superior;NA;NA;NA;SVE;PT;0;0;1;5;1;1;;PT;PT;Rousseff;09/10/2013;NA;NA
minc;sav;Cult-SAV-CGCT4;LBCO;Coordenador-Geral do Centro tecnico;DAS;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;PT;Rousseff;04/04/2014;03/02/2016;22,3
minc;sav;Cult-SAV-CGCT5;JECM;Coordenador-Geral do Centro tecnico;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;1;NA;NA;NA;NA;PT;PT;Rousseff;03/02/2016;26/07/2016;5,8
minc;sav;Cult-SAV-S5;PRVR;Secretário do Audiovisual;DAS;6;superior;comunicacao;UFBA;publica;SVE;PT;1;0;1;NA;1;1;BA;PT;PT;Rousseff;20/03/2015;24/05/2016;14,4
minc;sav;Cult-SAV-CGDSA5;CJCE;Coordenador-Geral de Desenvolvimento Sustentável do Audiovisual;DAS;4;doutorado;comunicacao;UEL;publica;SVE;NA;0;0;1;3;1;1;DF;PT;PT;Rousseff;03/07/2015;10/10/2016;15,5
minc;sav;Cult-SAV-CGIFAA4;MSAM;Coordenador-Geral de Incentivo e Fomento às Atividades Audiovisuais;DAS;4;NA;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;NA;PT;PT;Rousseff;10/11/2015;26/07/2016;8,6
minc;sav;Cult-SAV-CGICPA3;LSOS;Coordenador-Geral de Inovação, Convergência e Plataformas Audiovisuais;DAS;4;superior;NA;NA;NA;SVE;NA;0;0;1;3;1;1;BA;PT;PT;Rousseff;16/04/2015;17/08/2016;16,3
minc;sav;Cult-SAV-CGCB2;OTFU;Coordenador-Geral da Cinemateca Brasileira;DAS;4;mestrado;cinema;USP;publica;SE_INT;NA;0;0;1;3;1;NA;SP;PT;PT;Rousseff;28/07/2015;25/07/2016;12,1
minc;sav;Cult-SAV-S6;ABTB;Secretário do Audiovisual;DAS;6;doutorado;economia;USP;publica;SVE;NA;0;0;1;5;1;1;DF;MDB;MDB;Temer;22/06/2016;16/12/2016;5,9
minc;sav;Cult-SAV-CGAPC1;HMTR;Coordenador-Geral de Acompanhamento e Prestação de Contas;FCPE;4;tecnico;NA;NA;NA;SE_INT;NA;0;0;1;3;1;NA;DF;MDB;MDB;Temer;17/11/2016;16/04/2020;41,5
minc;sav;Cult-SAV-CGNM1;CJCE;Coordenador-Geral de Novas Mídias;DAS;4;doutorado;comunicacao;UEL;publica;SVE;NA;0;0;1;3;1;1;DF;MDB;MDB;Temer;06/10/2016;11/01/2017;3,2
minc;sav;Cult-SAV-DPA1;JBSI;Diretor de Políticas Audiovisuais;DAS;5;especializacao;administracao;NA;NA;OUTRO;NA;0;0;1;5;NA;NA;DF;MDB;MDB;Temer;15/09/2016;04/08/2017;10,8
minc;sav;Cult-SAV-S7;MRSI;Secretário do Audiovisual;DAS;6;especializacao;jornalismo;Estácio de Sá;privada;SVE;NA;0;0;1;5;1;NA;DF;MDB;PPS;Temer;16/12/2016;04/08/2017;7,7
minc;sav;Cult-SAV-CGFIPP1;ACFR;Coordenador-Geral de Formulação e Intercâmbio de Programas e Projetos;FCPE;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;3;NA ;NA;DF;MDB;PPS;Temer;16/02/2017;18/06/2018;16,2
minc;sav;Cult-SAV-CGNM2;LRFT;Coordenador-Geral de Novas Mídias;DAS;4;mestrado;comunicacao;UFC;publica;SE_INT;NA;0;0;1;3;1;NA;DF;MDB;PPS;Temer;02/06/2017;04/10/2018;16,3
minc;sav;Cult-SAV-S8;JBSI;Secretário do Audiovisual;DAS;6;especializacao;administracao;NA;NA;OUTRO;NA;0;0;1;5;NA;NA;DF;MDB;NA;Temer;04/08/2017;10/07/2018;11,3
minc;sav;Cult-SAV-DPA2;APMS;Diretor de Políticas Audiovisuais;DAS;5;mestrado;letras;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;22/08/2017;09/07/2019;22,9
minc;sav;Cult-SAV-CGCB3;OTFU;Coordenador-Geral da Cinemateca Brasileira;DAS;4;mestrado;cinema;USP;publica;SE_INT;NA;0;0;1;3;1;NA;SP;MDB;MDB;Temer;01/10/2016;03/07/2018;21,3
minc;sav;Cult-SAV-CGCT6;DPFE;Coordenador-Geral do Centro tecnico;DAS;4;mestrado;producao cultural;UFF;publica;SVE;NA;0;0;1;1;1;1;RJ;MDB;NA;Temer;28/12/2017;15/05/2019;16,8
minc;sav;Cult-SAV-S9;FMMA;Secretário do Audiovisual;DAS;6;superior;direito;NA;NA;SVE;NA;0;0;0;0;NA;NA;;MDB;NA;Temer;10/07/2018;31/12/2019;18
minc;sav;Cult-SAV-CGF1;ACFR;Coordenador-Geral de Fomento;FCPE;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;MDB;NA;Temer;18/06/2018;NA;NA
minc;sav;Cult-SAV-CGPM1;LRFT;Coordenador-Geral de Preservação, Memória e Difusão;DAS;4;mestrado;comunicacao;UFC;publica;SE_INT;NA;0;0;1;3;1;NA;DF;MDB;NA;Temer;04/10/2018;16/10/2018;0,4
minc;sav;Cult-SAV-CGPM2;LAOS;Coordenador-Geral de Preservação, Memória e Difusão;DAS;4;superior;NA;NA;NA;SVE;NA;0;0;0;0;NA;NA;RJ;MDB;NA;Temer;01/11/2018;13/12/2019;13,6
minc;sav;Cult-SAV-CGSA1;JGJU;Coordenador-Geral de Supervisão e Avaliação;DAS;4;mestrado;engenharia eletronica;IME;publica;EPPGG;NA;0;0;1;3;0;NA;DF;MDB;NA;Temer;30/10/2018;21/09/2020;23,1
minc;sav;Cult-SAV-S10;PHMP;Secretário do Audiovisual;DAS;6;superior;comunicacao;PUC;privada;SVE;NA;0;0;0;0;1;NA;RJ;PSL;NA;Bolsonaro;08/02/2019;29/07/2019;5,7
minc;sav;Cult-SAV-S11;RFRI;Secretário do Audiovisual;DAS;6;especializacao;administracao;UNISINOS;privada;SVE;NOVO;0;0;0;0;1;1;NA;PSL;NA;Bolsonaro;29/07/2019;27/11/2019;4
minc;sav;Cult-SAV-DPA3;ESBJ;Diretor de Políticas Audiovisuais;DAS;5;superior;comunicacao;Faculdade Hélio Alonso;privada;SVE;PSL;1;0;0;0;1;NA;NA;PSL;NA;Bolsonaro;09/07/2019;23/10/2019;3,5
minc;sav;Cult-SAV-S12;KFGO;Secretário do Audiovisual;DAS;6;especializacao;desenho industrial;UNOPAR;privada;SVE;PSD;1;0;0;0;1;1;NA;PSL;NA;Bolsonaro;27/11/2019;12/12/2019;0,5
minc;sav;Cult-SAV-S13;HMTR;Secretário Nacional do Audiovisual;DAS;6;tecnico;NA;NA;NA;SE_INT;NA;0;0;1;3;1;NA;DF;PSL;NA;Bolsonaro;16/04/2020;02/07/2020;2,6
minc;sav;Cult-SAV-CGIIA1;TRAO;Coordenador-Geral de Inovação e Infraestrutura Audiovisual;DAS;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;5;NA;NA;DF;PSL;PP;Bolsonaro;17/07/2020;NA;NA
minc;sav;Cult-SAV-S14;BGMC;Secretário Nacional do Audiovisual;DAS;6;especializacao;NA;NA;NA;SVE;NA;0;0;0;0;1;1;NA;PSL;PP;Bolsonaro;20/08/2020;04/11/2021;14,7
minc;sav;Agro-SAV-CGAAR1;WRSA;Coordenador-Geral de Acompanhamento e Avaliação de Resultados;FCPE;4;NA;NA;NA;NA;SE_INT;SOLI;0;0;1;NA;NA;NA;DF;PSL;PP;Bolsonaro;22/04/2021;NA;NA
minc;sav;Cult-SAV-DPA4;HFOL;Diretor de Políticas Audiovisuais;DAS;5;superior;direito;FMU;privada;SVE;NA;NA;0;0;0;1;NA;SP;PSL;PP;Bolsonaro;31/07/2020;14/06/2021;10,6
minc;sav;Cult-SAV-DPA5;RAVI;Diretor de Políticas Audiovisuais;DAS;5;mestrado;historia;UFU;publica;SVE;NA;0;0;1;5;1;1;DF;PSL;PP;Bolsonaro;10/09/2021;24/11/2021;2,5
minc;sav;Cult-SAV-CGGA1;JGJU;Coordenador-Geral de Gestão e Articulação;FCPE;4;mestrado;engenharia eletronica;IME;publica;EPPGG;NA;0;0;1;3;0;NA;DF;PSL;PP;Bolsonaro;21/09/2020;01/12/2021;14,5
minc;sav;Cult-SAV-CGCT7;EPAB;Coordenador-Geral do Centro tecnico;DAS;4;superior;odontologia;NA;NA;SVE;REPU;1;0;1;NA;0;NA;RJ;PSL;PP;Bolsonaro;16/09/2020;10/05/2021;7,9
minc;sav;Cult-SAV-CGCB4;JFPF;Coordenador-Geral da Cinemateca Brasileira;DAS;4;superior;letras;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;PP;Bolsonaro;25/01/2021;NA;NA
minc;sav;Cult-SAV-S15;FCPD;Secretário Nacional do Audiovisual;DAS;6;tecnico;NA;NA;NA;SVE;DEM;0;0;1;5;1;NA;NA;PSL;PP;Bolsonaro;04/11/2021;NA;NA
minc;sav;Cult-SAV-DPA6;DGLI;Diretor de Políticas Audiovisuais;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;NA;1;NA;RS;PSL;PP;Bolsonaro;21/12/2021;NA;NA
minc;sefic;Cult-SEFIC-S1;HPME;Secretário de Fomento e Incentivo à Cultura;DAS;6;NA;NA;NA;NA;OUTRO;NA;0;0;1;NA;NA;NA;NA;PT;PV;Lula;13/01/2010;20/12/2013;47,9
minc;sefic;Cult-SEFIC-DIC1;KSRO;Diretor de Incentivo à Cultura;DAS;5;especializacao;contabeis;UFRGS;publica;OUTRO;PT;0;0;1;5;0;NA;DF;PT;PV;Lula;24/06/2010;09/04/2014;46,2
minc;sefic;Cult-SEFIC-CGAPIF1;VFFI;Coordenador-Geral de Análise de Projetos de Incentivos Fiscais;DAS;4;NA;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;PV;Rousseff;09/02/2011;10/10/2016;69
minc;sefic;Cult-SEFIC-CGAA1;OLPC;Coordenador-Geral de Acompanhamento e Avaliação;DAS;4;superior;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PT;PV;Lula;12/06/2009;09/04/2014;58,7
minc;sefic;Cult-SEFIC-CGFNC1;CCMA;Coordenador-Geral do Fundo Nacional da Cultura;DAS;4;superior;direito;UNICESUMAR;privada;SVE;NA;0;0;1;3;NA;NA;PR;PT;PV;Lula;13/05/2010;02/07/2012;26
minc;sefic;Cult-SEFIC-CGPC1;CRJL;Coordenador-Geral de Prestação de Contas;DAS;4;superior;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;NA;PT;PV;Lula;07/12/2010;16/03/2016;64,2
minc;sefic;Cult-SEFIC-CGPC2;DTNR;Coordenador-Geral de Prestação de Contas;DAS;4;NA;NA;NA;NA;OUTRO;NA;0;0;1;NA;NA;NA;NA;PT;NA;Rousseff;27/04/2011;26/07/2016;63,9
minc;sefic;Cult-SEFIC-DDAMF1;ACFC;Diretor de Desenvolvimento e Avaliação dos Mecanismos de Financiamento;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;5;1;1;DF;PT;PV;Rousseff;16/04/2010;21/01/2011;9,3
minc;sefic;Cult-SEFIC-DDAMF2;JAPG;Diretor de Desenvolvimento e Avaliação dos Mecanismos de Financiamento;DAS;5;mestrado;letras;UECE;publica;SVE;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;21/01/2011;11/06/2012;16,9
minc;sefic;Cult-SEFIC-CGFC1;ACSI;Coordenador-Geral de Fomento à Cultura;DAS;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PT;NA;Lula;07/08/2009;20/06/2012;34,9
minc;sefic;Cult-SEFIC-CGDO1;RMBA;Coordenador-Geral de Desenvolvimento e Orientação;DAS;4;superior;NA;NA;NA;SE_INT;PT;0;0;1;3;NA;NA;DF;PT;NA;Lula;26/08/2010;02/07/2012;22,5
minc;sefic;Cult-SEFIC-DGMF1;JAPG;Diretor de Gestão de Mecanismos de Fomento;DAS;5;mestrado;letras;UECE;publica;SVE;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;11/06/2012;18/12/2013;18,5
minc;sefic;Cult-SEFICCGPAFNC1;CCMA;Coordenador-Geral de Projetos Apoiados pelo Fundo Nacional de Cultura;DAS;4;superior;direito;UNICESUMAR;privada;SVE;NA;0;0;1;3;NA;NA;DF;PT;NA;Rousseff;03/07/2012;26/07/2016;49,5
